"tablescraper-selected-row href","object-contain src","text-[16px]","text-[14px]","text-[14px] 2","text-se-neutral-80","tooltip-content","text-14","rounded-[8px] 2"
"https://vieclam24h.vn/it-phan-cung-mang/thuc-tap-sinh-ky-thuat-vien-thong-fpt-ha-noi-c7p73id200794861.html?open_from=0201_14_5&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Thực Tập Sinh Kỹ Thuật Viễn Thông Fpt Hà Nội","Công Ty Cổ Phần Viễn Thông Fpt","10 - 25 triệu","Hà Nội","Hà Nội","Còn 4 ngày","Ngày hết hạn nộp hồ sơ 07/05/2026"
"https://vieclam24h.vn/dien-dien-tu-dien-lanh/nhan-vien-ky-thuat-va-bao-tri-dich-vu-vien-thong-c41p104id200794635.html?open_from=0201_14_6&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Nhân Viên Kỹ Thuật Và Bảo Trì Dịch Vụ Viễn Thông","Công Ty Cổ Phần Viễn Thông Fpt","10 - 15 triệu","Đà Nẵng","Đà Nẵng","Còn 3 ngày","Ngày hết hạn nộp hồ sơ 06/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-ky-thuat-ha-tang-c7p104id200794621.html?open_from=0201_14_7&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Nhân Viên Kỹ Thuật Hạ Tầng","Công Ty Cổ Phần Viễn Thông Fpt","10 - 15 triệu","Đà Nẵng","Đà Nẵng","Còn 3 ngày","Ngày hết hạn nộp hồ sơ 06/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/ky-thuat-vien-di-lam-ngay-luong-10-20-trieu-c7p122id200792996.html?open_from=0201_14_8&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Kỹ Thuật Viên - Đi Làm Ngay (Lương 10 - 20 Triệu)","Công Ty Cổ Phần Viễn Thông Fpt","8 - 15 triệu","TP.HCM","TP.HCM","Còn 2 ngày","Ngày hết hạn nộp hồ sơ 05/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/ky-thuat-vien-di-lam-ngay-long-an-duc-hoa-can-giuoc-ben-luc-c7p123id200595369.html?open_from=0201_14_9&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Kỹ Thuật Viên - Đi Làm Ngay (Long An - Đức Hòa, Cần Giuộc, Bến Lức)","Công Ty Cổ Phần Viễn Thông Fpt","10 - 15 triệu","Long An","Long An","Còn 2 ngày","Ngày hết hạn nộp hồ sơ 05/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/long-an-ky-su-ha-tang-vien-thong-c7p123id200687980.html?open_from=0201_14_10&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Long An - Kỹ Sư Hạ Tầng Viễn Thông","Công Ty Cổ Phần Viễn Thông Fpt","10 - 15 triệu","Long An","Long An","Còn 2 ngày","Ngày hết hạn nộp hồ sơ 05/05/2026"
"https://vieclam24h.vn/buu-chinh-vien-thong/nhan-vien-ky-thuat-ha-tang-vien-thong-ho-chi-minh-c38p122id200792869.html?open_from=0201_14_11&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Nhân Viên Kỹ Thuật Hạ Tầng Viễn Thông (Hồ Chí Minh)","Công Ty Cổ Phần Viễn Thông Fpt","9.5 - 15 triệu","TP.HCM","TP.HCM","Còn 2 ngày","Ngày hết hạn nộp hồ sơ 05/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-ky-thuat-vien-thong-huyen-binh-chanh-tp-hcm-c7p122id200791995.html?open_from=0201_14_12&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Nhân Viên Kỹ Thuật Viễn Thông Huyện Bình Chánh - Tp.HCM","Công Ty Cổ Phần Viễn Thông Fpt","10 - 20 triệu","TP.HCM","TP.HCM","Còn 2 ngày","Ngày hết hạn nộp hồ sơ 05/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/ky-thuat-vien-fpt-telecom-noi-thanh-hn-c7p73id200790096.html?open_from=0201_14_13&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Kỹ Thuật Viên Fpt Telecom Nội Thành HN","Công Ty Cổ Phần Viễn Thông Fpt","10 - 20 triệu","Hà Nội","Hà Nội","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 03/05/2026"
"https://vieclam24h.vn/it-phan-mem/system-engineer-infrastructure-automation-c8p122id200790027.html?open_from=0201_14_14&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","System Engineer (Infrastructure & Automation)","Công Ty Cổ Phần Viễn Thông Fpt","Thoả thuận","TP.HCM","TP.HCM","Còn 1 ngày","Ngày hết hạn nộp hồ sơ 03/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-it-helpdesk-du-an-eximbank-dong-nai-c7p120id200816168.html?open_from=0201_14_15&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Nhân Viên IT Helpdesk (Dự Án Eximbank Đồng Nai)","Công Ty Cổ Phần Viễn Thông Fpt","11 - 13 triệu","Đồng Nai","Đồng Nai","Còn 26 ngày","Ngày hết hạn nộp hồ sơ 29/05/2026"
"https://vieclam24h.vn/it-phan-mem/junior-middle-business-analyst-c8p122id200815719.html?open_from=0201_14_16&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Junior / Middle Business Analyst","Công Ty Cổ Phần Viễn Thông Fpt","20 - 30 triệu","TP.HCM, Hà Nội","TP.HCM, Hà Nội","Còn 28 ngày","Ngày hết hạn nộp hồ sơ 31/05/2026"
"https://vieclam24h.vn/it-phan-mem/web-developer-fullstack-wordpress-node-js-react-js-c8p122id200814098.html?open_from=0201_14_17&search_id=8934079a3f634e9eeb36b3c501feb62a","","Web Developer Fullstack (Wordpress, Node.Js, React.Js)","CÔNG TY TNHH 8JJ CRICKET","12 - 25 triệu","TP.HCM","TP.HCM","Còn 21 ngày","Ngày hết hạn nộp hồ sơ 24/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/ky-thuat-vien-sua-chua-may-tinh-di-lam-ngay-c7p122id200812009.html?open_from=0201_14_18&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2023/06/06/logovitnhphanmin_168604014553.w-128.h-128.jpg?v=220513","Kỹ Thuật Viên Sửa Chữa Máy Tính - Đi Làm Ngay","Công Ty TNHH Một Thành Viên Thương Mại Dịch Vụ Vi Tính Phan Min","9 - 18 triệu","TP.HCM","TP.HCM","Còn 8 ngày","Ngày hết hạn nộp hồ sơ 11/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-ky-thuat-it-tieng-anh-c7p122id200811204.html?open_from=0201_14_19&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2022/05/26/images/165354167027.w-128.h-128.jpeg?v=220513","Nhân Viên Kỹ Thuật IT (Tiếng Anh)","Công Ty TNHH Thương Mại Và Sản Xuất MIT","10 - 25 triệu","TP.HCM, Bình Dương","TP.HCM, Bình Dương","Còn 28 ngày","Ngày hết hạn nộp hồ sơ 31/05/2026"
"https://vieclam24h.vn/marketing/nhan-vien-digital-marketing-c12p122id200810605.html?open_from=0201_14_20&search_id=8934079a3f634e9eeb36b3c501feb62a","","Nhân Viên Digital Marketing","Công Ty Cổ Phần Thương Mại Thế Giới Du Lịch","8 - 12 triệu","TP.HCM","TP.HCM","Còn 27 ngày","Ngày hết hạn nộp hồ sơ 30/05/2026"
"https://vieclam24h.vn/it-phan-mem/nhan-vien-kho-hang-c8p122id200810049.html?open_from=0201_14_21&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2025/12/24/z7343020127388_2349149044385a29387f687eccaba722_176656370292.w-128.h-128.jpg?v=220513","Nhân Viên Kho Hàng","Công Ty TNHH Thương Mại Gearvn","8 - 11 triệu","TP.HCM","TP.HCM","Còn 20 ngày","Ngày hết hạn nộp hồ sơ 23/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-ky-thuat-it-c7p122id200808240.html?open_from=0201_14_22&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2025/03/31/logo-chinh_174341242894.w-128.h-128.png?v=220513","Nhân Viên Kỹ Thuật IT","Công Ty TNHH Công Nghệ Tin Học Bình Minh","7 - 10 triệu","TP.HCM","TP.HCM","Còn 19 ngày","Ngày hết hạn nộp hồ sơ 22/05/2026"
"https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-phan-phoi-khong-yeu-cau-kinh-nghiem-tai-bac-ninh-luong-cung-10-20tr-c13p90id200807879.html?open_from=0201_14_23&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/employer_avatar/2023/07/17/z4523470682506_fb45176c5bd319af4e1e68d42d3eea96_168957747469.w-128.h-128.jpg?v=220513","Nhân Viên Kinh Doanh Phân Phối Không Yêu Cầu Kinh Nghiệm Tại Bắc Ninh Lương Cứng 10 - 20Tr","CÔNG TY TNHH THƯƠNG MẠI MÁY TÍNH TMD","10 - 20 triệu","Bắc Ninh","Bắc Ninh","Còn 12 ngày","Ngày hết hạn nộp hồ sơ 15/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/ky-thuat-vien-sua-chua-may-photocopy-may-in-c7p122id200772110.html?open_from=0201_14_24&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/tvn/asset/home/img/employer/5efea654b6a70_1593747028.w-128.h-128.png?v=220513","Kỹ Thuật Viên Sửa Chữa Máy Photocopy, Máy In","Công Ty TNHH Thương Mại Và Dịch Vụ Đức Lan","7 - 20 triệu","TP.HCM","TP.HCM","Còn 10 ngày","Ngày hết hạn nộp hồ sơ 13/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-lap-trinh-phan-mem-co-kinh-nghiem-2-nam-tro-len-c7p122id200806962.html?open_from=0201_14_25&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/company-logo-medium/052020/76LELBiSPMTRlb9O6AboSrrMgoTSwyoszI9IbnAX.w-128.h-128.png?v=220513","Nhân Viên Lập Trình Phần Mềm - Có Kinh Nghiệm 2 Năm Trở Lên","Kingpro Co.,ltd","12 - 30 triệu","TP.HCM","TP.HCM","Còn 17 ngày","Ngày hết hạn nộp hồ sơ 20/05/2026"
"https://vieclam24h.vn/it-phan-mem/chuyen-vien-tu-van-giai-phap-cong-nghe-technology-solution-consultant-c8p122id200806713.html?open_from=0201_14_26&search_id=8934079a3f634e9eeb36b3c501feb62a","","Chuyên Viên Tư Vấn Giải Pháp Công Nghệ (Technology Solution Consultant)","Chi Nhánh Thành Phố Hồ Chí Minh - Công Ty Cổ Phần Icheck","7 - 15 triệu","TP.HCM","TP.HCM","Còn 13 ngày","Ngày hết hạn nộp hồ sơ 16/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/it-network-c7p122id200804255.html?open_from=0201_14_27&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","IT Network","Công Ty Cổ Phần Viễn Thông Fpt","13 - 15 triệu","TP.HCM","TP.HCM","Còn 11 ngày","Ngày hết hạn nộp hồ sơ 14/05/2026"
"https://vieclam24h.vn/it-phan-mem/manual-tester-c8p73id200800620.html?open_from=0201_14_28&search_id=8934079a3f634e9eeb36b3c501feb62a","","Manual Tester","Công Ty TNHH Đầu Tư Và Công Nghệ Weconex","13 - 17 triệu","Hà Nội","Hà Nội","Còn 5 ngày","Ngày hết hạn nộp hồ sơ 08/05/2026"
"https://vieclam24h.vn/ban-hang-kinh-doanh/nhan-vien-kinh-doanh-phan-mem-co-kinh-nghiem-sales-b2b-thu-nhap-len-den-30-trieu-c13p122id200801923.html?open_from=0201_14_29&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2025/07/29/img-1753772922137_175377292121.w-128.h-128.png?v=220513","Nhân Viên Kinh Doanh Phần Mềm Có Kinh Nghiệm Sales B2B Thu Nhập Lên Đến 30 Triệu","Công Ty TNHH Công Nghệ Phần Mềm Forwardx","10 - 30 triệu","TP.HCM","TP.HCM","Còn 5 ngày","Ngày hết hạn nộp hồ sơ 08/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/nhan-vien-tu-van-va-trien-khai-cong-nghe-thong-tin-c7p122id200802289.html?open_from=0201_14_30&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/06/06/img-1717661625059_171766162784.w-128.h-128.png?v=220513","Nhân Viên Tư Vấn Và Triển Khai Công Nghệ Thông Tin","Trung Tâm Tin Học - Đại Học Khoa Học Tự Nhiên","12 - 25 triệu","TP.HCM","TP.HCM","Còn 4 ngày","Ngày hết hạn nộp hồ sơ 07/05/2026"
"https://vieclam24h.vn/it-phan-mem/salesforce-crm-developer-remote-danang-prefer-c8p122id200784409.html?open_from=0201_15_1&search_id=8934079a3f634e9eeb36b3c501feb62a","","Salesforce CRM Developer (Remote - Danang Prefer)","Văn Phòng Đại Diện Artiv Company Limited Tại Thành Phố Hồ Chí Minh","12 - 20 triệu","TP.HCM","TP.HCM","Còn 7 ngày","Ngày hết hạn nộp hồ sơ 10/05/2026"
"https://vieclam24h.vn/ban-hang-kinh-doanh/quang-ngai-nhan-vien-kinh-doanh-c13p106id200802070.html?open_from=0201_15_2&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Quảng Ngãi_Nhân Viên Kinh Doanh","Công Ty Cổ Phần Viễn Thông Fpt","10 - 15 triệu","Quảng Ngãi","Quảng Ngãi","Còn 11 ngày","Ngày hết hạn nộp hồ sơ 14/05/2026"
"https://vieclam24h.vn/it-phan-cung-mang/thuc-tap-sinh-network-c7p122id200801744.html?open_from=0201_15_3&search_id=8934079a3f634e9eeb36b3c501feb62a","https://cdn1.vieclam24h.vn/images/default/2024/07/26/img-1721965753129_172196575369.w-128.h-128.png?v=220513","Thực Tập Sinh Network","Công Ty Cổ Phần Viễn Thông Fpt","Thoả thuận","TP.HCM","TP.HCM","Còn 12 ngày","Ngày hết hạn nộp hồ sơ 15/05/2026"
